Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
HSI,2010-06-02,19651.55078,19656.2207,19372.13086,19471.80078,19471.80078,2531.3341014
HSI,2010-06-03,19822.89063,19859.80078,19744.32031,19786.71094,19786.71094,2572.2724222
HSI,2010-06-04,19765.25,19841.67969,19658.66016,19780.07031,19780.07031,2571.4091403
HSI,2010-06-07,19211.66992,19389.91016,19211.66992,19378.15039,19378.15039,2519.1595507
HSI,2010-06-08,19459.74023,19510.08984,19333.09961,19487.48047,19487.48047,2533.3724611
HSI,2010-06-09,19488.19922,19792.2793,19383.89063,19621.24023,19621.24023,2550.7612299
HSI,2010-06-10,19517.60938,19729.15039,19517.60938,19632.69922,19632.69922,2552.2508986
HSI,2010-06-11,19995.64063,19995.64063,19834.23047,19872.38086,19872.38086,2583.4095118
HSI,2010-06-14,20102.55078,20102.55078,20024.03906,20051.91016,20051.91016,2606.7483208
HSI,2010-06-15,19998.5293,20142.09961,19970.91016,20062.15039,20062.15039,2608.0795507
HSI,2010-06-17,20201.81055,20201.81055,20078.58984,20138.40039,20138.40039,2617.9920507
HSI,2010-06-18,20199.2207,20315.41992,20138.34961,20286.71094,20286.71094,2637.2724222
HSI,2010-06-21,20571.40039,20938.33008,20571.40039,20912.17969,20912.17969,2718.5833597
HSI,2010-06-22,20861.4707,20957.08984,20796.38086,20819.08008,20819.08008,2706.4804104
HSI,2010-06-23,20718.66016,20866.88086,20689.15039,20856.60938,20856.60938,2711.3592194000003
HSI,2010-06-24,20797.43945,20901.15039,20710.15039,20733.49023,20733.49023,2695.3537299
HSI,2010-06-25,20615.91992,20732.30078,20563.92969,20690.78906,20690.78906,2689.8025778
HSI,2010-06-28,20718.08008,20862.38086,20687.26953,20726.67969,20726.67969,2694.4683597000003
HSI,2010-06-29,20727.44922,20738.15039,20190.88086,20248.90039,20248.90039,2632.3570507
HSI,2010-06-30,19985.7207,20143.16016,19971.26953,20128.99023,20128.99023,2616.7687299
HSI,2010-07-02,20059.56055,20161.99023,19803.2207,19905.32031,19905.32031,2587.6916403
